imdb_score,genres,movie_title,content_rating,title_year,duration
5.9,Adventure|Family|Fantasy,Percy Jackson & the Olympians: The Lightning Thief,PG,2010,118
7.3,Adventure|Comedy|Family|Mystery|Sci-Fi,Men in Black,PG-13,1997,98
7.9,Adventure|Animation|Comedy|Family|Fantasy,Toy Story 2,G,1999,82
6.8,Action|Thriller,Unstoppable,PG-13,2010,98
6.6,Action|Comedy|Crime|Thriller,Rush Hour 2,PG-13,2001,90
6.6,Drama|Fantasy|Horror|Mystery|Thriller,What Lies Beneath,PG-13,2000,130
7,Animation|Comedy|Family|Sci-Fi,Cloudy with a Chance of Meatballs,PG,2009,90
7,Action|Adventure|Animation|Comedy|Family,Ice Age: Dawn of the Dinosaurs,PG,2009,94
7.3,Adventure|Comedy|Drama|Fantasy|Romance,The Secret Life of Walter Mitty,PG,2013,114
5.5,Action|Adventure|Comedy|Crime|Thriller,Charlie's Angels,PG-13,2000,94
8.5,Crime|Drama|Thriller,The Departed,R,2006,151
7.5,Adventure|Animation|Family|Fantasy|Musical|War,Mulan,G,1998,88
7,Action|Comedy,Tropic Thunder,R,2008,121
7.8,Crime|Drama|Mystery|Thriller,The Girl with the Dragon Tattoo,R,2011,158
7.6,Action|Adventure|Thriller,Die Hard with a Vengeance,R,1995,128
7.6,Action|Adventure|Crime|Mystery|Thriller,Sherlock Holmes,PG-13,2009,128
6.1,Adventure|Drama|History,Ben-Hur,PG-13,2016,141
6.8,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Atlantis: The Lost Empire,PG,2001,95
5,Adventure|Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: The Road Chip,PG,2015,92
7.1,Drama|History|Thriller|War,Valkyrie,PG-13,2008,121
5.5,Action|Comedy,You Don't Mess with the Zohan,PG-13,2008,113
5.6,Action|Animation|Comedy|Sci-Fi,Pixels,PG-13,2015,106
7.1,Adventure|Drama|Sci-Fi,A.I. Artificial Intelligence,PG-13,2001,146
4.9,Comedy|Family|Fantasy|Horror|Mystery,The Haunted Mansion,PG,2003,88
7.4,Drama|Mystery|Sci-Fi|Thriller,Contact,PG,1997,150
5.7,Action|Horror|Sci-Fi|Thriller,Hollow Man,R,2000,119
6.4,Crime|Mystery|Thriller,The Interpreter,PG-13,2005,128
5.9,Adventure|Family|Fantasy,Percy Jackson: Sea of Monsters,PG,2013,106
5.5,Action|Adventure|Fantasy,Lara Croft Tomb Raider: The Cradle of Life,PG-13,2003,117
6.9,Action|Adventure|Comedy|Crime|Mystery|Thriller,Now You See Me 2,PG-13,2016,129
6.2,Action|Adventure|Romance|Sci-Fi|Thriller,The Saint,PG-13,1997,116
7,Action|Crime|Thriller,Spy Game,R,2001,114
5.6,Adventure|Sci-Fi|Thriller,Mission to Mars,PG,2000,114
7,Adventure|Animation|Comedy|Family|Musical,Rio,G,2011,96
6.8,Comedy|Drama|Sci-Fi,Bicentennial Man,PG,1999,132
5.4,Action|Drama|Sci-Fi|Thriller,Volcano,PG-13,1997,104
6.1,Action|Crime|Drama|Thriller,The Devil's Own,R,1997,111
6.7,Drama|History|Thriller|War,K-19: The Widowmaker,PG-13,2002,138
4.3,Action|Adventure|Sci-Fi,Fantastic Four,PG-13,2015,100
6.9,Adventure|Fantasy,Conan the Barbarian,R,1982,129
8,Biography|Drama|Sport,Cinderella Man,PG-13,2005,144
4.4,Action|Family|Fantasy|Musical,The Nutcracker in 3D,PG,2010,110
7.3,Drama|History|Sport,Seabiscuit,PG-13,2003,140
6.3,Action|Adventure|Drama|Thriller,Twister,PG-13,1996,113
6.7,Action|Crime|Thriller,The Fast and the Furious,PG-13,2001,106
7.7,Adventure|Drama|Romance,Cast Away,PG-13,2000,143
6.5,Animation|Comedy|Family|Music|Romance,Happy Feet,PG,2006,108
7.8,Action|Mystery|Thriller,The Bourne Supremacy,PG-13,2004,108
6.4,Action|Adventure|Drama|Thriller,Air Force One,R,1997,124
7.8,Crime|Thriller,Ocean's Eleven,PG-13,2001,116
5.8,Action|Adventure|Romance,The Three Musketeers,PG-13,2011,110
7.1,Animation|Comedy|Family|Fantasy,Hotel Transylvania,PG,2012,91
7.1,Animation|Comedy|Family|Fantasy|Musical|Romance,Enchanted,PG,2007,107
8.6,Crime|Drama|Horror|Mystery|Thriller,Hannibal            ,TV-14,,44
6.8,Action|Crime|Mystery|Thriller,Safe House,R,2012,115
4.8,Adventure|Comedy|Family,102 Dalmatians,G,2000,100
6.2,Action|Comedy|Crime,Tower Heist,PG-13,2011,104
6.9,Comedy|Romance,The Holiday,PG-13,2006,138
7.3,Action|Crime|Drama|Mystery|Thriller,Enemy of the State,R,1998,140
6.6,Comedy|Drama|Romance,It's Complicated,R,2009,120
6.9,Crime|Thriller,Ocean's Thirteen,PG-13,2007,122
6.2,Adventure|Animation|Comedy|Family,Open Season,PG,2006,83
6.7,Adventure|Mystery|Sci-Fi,Divergent,PG-13,2014,139
7.6,Drama|History|War,Enemy at the Gates,R,2001,131
6.7,Action|Adventure|Comedy|Thriller,The Rundown,PG-13,2003,104
6.2,Action|Adventure|Comedy|Fantasy,Last Action Hero,PG-13,1993,130
7.3,Drama|Romance,Memoirs of a Geisha,PG-13,2005,145
6,Action|Crime|Thriller,The Fast and the Furious: Tokyo Drift,PG-13,2006,104
7.1,Adventure|Animation|Comedy|Family|Fantasy,Arthur Christmas,PG,2011,97
7.1,Drama|Fantasy|Romance,Meet Joe Black,PG-13,1998,178
5.5,Action|Drama|Thriller,Collateral Damage,R,2002,108
7.8,Comedy|Drama|Music|Musical,All That Jazz,R,1979,123
5.6,Adventure|Comedy|Drama|Family|Fantasy,Mirror Mirror,PG,2012,106
7.5,Action|Comedy|Fantasy|Romance,Scott Pilgrim vs. the World,PG-13,2010,112
5.4,Action|Adventure|Sci-Fi|Thriller,The Core,PG-13,2003,135
4.3,Comedy|Romance|Sci-Fi,Nutty Professor II: The Klumps,PG-13,2000,109
4.9,Adventure|Comedy|Mystery,Scooby-Doo,PG,2002,86
7.1,Action|Sci-Fi,Dredd,R,2012,95
6.4,Comedy|Drama|Fantasy|Romance,Click,PG-13,2006,107
6.9,Comedy|Fantasy|Horror,Creepshow,R,1982,130
4.3,Action|Comedy|Family|Fantasy,Cats & Dogs: The Revenge of Kitty Galore,PG,2010,82
6.1,Action|Adventure|Sci-Fi|Thriller,Jumper,PG-13,2008,88
7,Action|Adventure|Fantasy|Horror|Sci-Fi,Hellboy II: The Golden Army,PG-13,2008,120
7.7,Crime|Drama|History|Mystery|Thriller,Zodiac,R,2007,162
5.9,Action|Mystery|Sci-Fi|Thriller,The 6th Day,PG-13,2000,123
6.7,Comedy|Drama,Bruce Almighty,PG-13,2003,101
6.5,Action|Adventure|Thriller,The Expendables,R,2010,113
7.1,Action|Adventure|Thriller,Mission: Impossible,PG-13,1996,110
7.3,Adventure|Drama|Sci-Fi|Thriller,The Hunger Games,PG-13,2012,142
6.5,Comedy,The Hangover Part II,R,2011,102
7,Action,Batman Returns,PG-13,1992,126
6.8,Adventure|Animation|Comedy|Family,Over the Hedge,PG,2006,83
7.2,Adventure|Animation|Comedy|Drama|Family|Fantasy|Sci-Fi,Lilo & Stitch,PG,2002,85
6.4,Comedy|Family|Fantasy,Charlotte's Web,G,2006,97
6.1,Action|Drama|Romance|Sci-Fi|Thriller,Deep Impact,PG-13,1998,120
6.7,Action|Comedy|Crime|Thriller,RED 2,PG-13,2013,116
6.4,Comedy|Crime|Sport,The Longest Yard,PG-13,2005,113
4.4,Adventure|Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: Chipwrecked,G,2011,87
5.4,Comedy,Grown Ups 2,PG-13,2013,101
6.5,Action|Adventure|Comedy,Get Smart,PG-13,2008,110
6.7,Comedy|Drama|Romance,Something's Gotta Give,PG-13,2003,128
8.1,Mystery|Thriller,Shutter Island,R,2010,138
5.6,Comedy|Drama|Romance,Four Christmases,PG-13,2008,88
6.3,Adventure|Animation|Comedy|Family|Sci-Fi,Robots,PG,2005,91
7.3,Action|Crime|Sci-Fi|Thriller,Face/Off,R,1997,138
6.1,Comedy|Family|Fantasy|Romance,Bedtime Stories,PG,2008,99
7.7,Crime|Drama|Thriller,Road to Perdition,R,2002,117
6.4,Comedy|Romance,Just Go with It,PG-13,2011,117
8.8,Action|Adventure|Crime|Drama|Sci-Fi|Thriller,Daredevil            ,TV-MA,,54
6.8,Action|Crime|Thriller,Con Air,R,1997,123
6.6,Action|Mystery|Thriller,Eagle Eye,PG-13,2008,118
7.2,Adventure|Drama|History|Romance|War,Cold Mountain,R,2003,154
6.9,Action|Adventure|Drama|Thriller,The Book of Eli,R,2010,118
5.2,Comedy|Family|Sci-Fi,Flubber,PG,1997,90
4.9,Fantasy|Horror|Mystery|Thriller,The Haunting,PG-13,1999,113
6.3,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi|Sport,Space Jam,PG,1996,88
5.6,Adventure|Comedy|Crime|Family|Mystery,The Pink Panther,PG,2006,93
5.5,Drama|Sci-Fi|Thriller,The Day the Earth Stood Still,PG-13,2008,104
6.7,Action|Crime|Mystery|Romance|Thriller,Conspiracy Theory,R,1997,135
7.6,Action|Drama|War,Fury,R,2014,134
5.7,Action|Adventure|Comedy|Romance,Six Days Seven Nights,PG-13,1998,98
4.6,Adventure|Animation|Comedy|Family,Yogi Bear,PG,2010,80
7,Adventure|Animation|Family|Western,Spirit: Stallion of the Cimarron,G,2002,83
5.2,Comedy|Family|Romance,Zookeeper,PG,2011,102
5.1,Action|Adventure|Family|Sci-Fi|Thriller,Lost in Space,PG-13,1998,130
6.6,Drama|Mystery|Sci-Fi|Thriller,The Manchurian Candidate,R,2004,129
7,Drama|Romance,Déjà Vu,PG-13,1997,117
6.7,Animation|Comedy|Family|Fantasy,Hotel Transylvania 2,PG,2015,89
7.6,Comedy|Family|Fantasy,Bewitched            ,TV-G,,25
7.3,Animation|Family|Fantasy|Music,Fantasia 2000,G,1999,74
5.9,Action|Adventure|Sci-Fi,The Time Machine,PG-13,2002,96
5.6,Action|Adventure|Family|Fantasy|Thriller,Mighty Joe Young,PG,1998,114
6.5,Action|Crime|Thriller,Swordfish,R,2001,99
5.9,Action|Adventure|Western,The Legend of Zorro,PG,2005,129
7,Drama|Fantasy|Romance,What Dreams May Come,PG-13,1998,113
5.3,Comedy|Fantasy,Little Nicky,PG-13,2000,90
5.9,Action|Adventure|Comedy|Fantasy|Thriller,The Brothers Grimm,PG-13,2005,118
6.3,Action|Comedy|Sci-Fi,Mars Attacks!,PG-13,1996,106
6.4,Drama|Horror|Mystery|Sci-Fi,Evolution,,2015,81
6.9,Action|Adventure|Drama|Thriller,The Edge,R,1997,117
6.3,Action|Sci-Fi|Thriller,Surrogates,PG-13,2009,89
7.3,Drama|History|Thriller,Thirteen Days,PG-13,2000,145
5.8,Action|Adventure|Drama|Thriller,Daylight,PG-13,1996,114
5.2,Adventure|Animation|Family,Walking with Dinosaurs 3D,PG,2013,87
2.4,Action|Adventure|Sci-Fi,Battlefield Earth,PG-13,2000,119
5.7,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Looney Tunes: Back in Action,PG,2003,91
5.8,Drama|Musical|Romance,Nine,PG-13,2009,118
5.6,Action|Adventure|Sci-Fi,Timeline,PG-13,2003,116
6,Action|Adventure|Drama|Sci-Fi,The Postman,R,1997,177
5.8,Adventure|Comedy|Drama|Family|Fantasy,Babe: Pig in the City,G,1998,97
6,Action|Adventure|Fantasy,The Last Witch Hunter,PG-13,2015,106
5.7,Action|Sci-Fi|Thriller,Red Planet,PG-13,2000,106
6,Adventure|Animation|Family|Fantasy,Arthur and the Invisibles,PG,2006,94
7.8,Documentary|Drama,Oceans,G,2009,104
4.2,Action|Adventure|Horror|Sci-Fi|Thriller,A Sound of Thunder,PG-13,2005,102
5.6,Action|Adventure|Drama|History|Romance,Pompeii,PG-13,2014,105
4.4,Animation|Family,Top Cat Begins,PG,2015,89
8.2,Biography|Drama,A Beautiful Mind,PG-13,2001,135
8.5,Adventure|Animation|Drama|Family|Musical,The Lion King,G,1994,73
5.8,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Journey 2: The Mysterious Island,PG,2012,94
6.5,Animation|Comedy|Family|Fantasy|Sci-Fi,Cloudy with a Chance of Meatballs 2,PG,2013,95
7.2,Crime|Drama|Thriller,Red Dragon,R,2002,124
6.7,Action|Adventure|Western,Hidalgo,PG-13,2004,136
3.4,Comedy,Jack and Jill,PG,2011,91
5.9,Action|Crime|Thriller,2 Fast 2 Furious,PG-13,2003,107
7.8,Adventure|Animation|Drama|Family|Fantasy,The Little Prince,PG,2015,108
5.9,Sci-Fi|Thriller,The Invasion,PG-13,2007,99
4.1,Adventure|Animation|Comedy|Family|Fantasy,The Adventures of Rocky & Bullwinkle,PG,2000,92
6.8,Animation|Comedy|Family,The Secret Life of Pets,PG,2016,87
5.8,Action|Adventure|Fantasy|Sci-Fi,The League of Extraordinary Gentlemen,PG-13,2003,110
7.5,Animation|Comedy|Family|Sci-Fi,Despicable Me 2,PG,2013,98
6.9,Action|Adventure|Sci-Fi,Independence Day,PG-13,1996,154
6.5,Action|Adventure|Sci-Fi,The Lost World: Jurassic Park,PG-13,1997,129
6.9,Adventure|Animation|Comedy|Family,Madagascar,PG,2005,86
7.9,Drama|Sci-Fi|Thriller,Children of Men,R,2006,109
7.4,Action|Adventure|Sci-Fi,X-Men,PG-13,2000,104
6.7,Action|Crime|Fantasy|Thriller,Wanted,R,2008,110
7.4,Action|Adventure|Thriller,The Rock,R,1996,136
6.9,Action|Adventure|Animation|Comedy|Family|Fantasy,Ice Age: The Meltdown,PG,2006,115
6.8,Comedy|Romance,50 First Dates,PG-13,2004,99
6.7,Comedy|Drama|Family|Music|Musical|Romance,Hairspray,PG,2007,117
5.1,Horror|Mystery|Thriller,Exorcist: The Beginning,R,2004,125
4.1,Action|Adventure|Comedy|Family|Sci-Fi,Inspector Gadget,PG,1999,110
7.3,Crime|Mystery|Thriller,Now You See Me,PG-13,2013,125
6,Comedy,Grown Ups,PG-13,2010,102
7.3,Comedy|Drama,The Terminal,PG-13,2004,128
7.5,Drama|Fantasy|Horror|Thriller,Constantine            ,TV-14,,43
5.4,Comedy|Family,Hotel for Dogs,PG,2009,100
5.9,Action|Adventure|Drama|Thriller,Vertical Limit,PG-13,2000,124
7.1,Biography|Comedy|Drama|History,Charlie Wilson's War,R,2007,102
6,Adventure|Animation|Comedy|Family,Shark Tale,PG,2004,90
6.5,Drama|Music|Musical,Dreamgirls,PG-13,2006,130
8.3,Crime|Drama|Mystery,Life            ,,,45
5.7,Comedy|Crime|Music,Be Cool,PG-13,2005,118
7.6,Drama|History|Thriller,Munich,R,2005,163
6.6,Action|Drama|Thriller|War,Tears of the Sun,R,2003,142
5.4,Action|Comedy|Romance|Thriller,Killers,PG-13,2010,100
7.3,Action|Adventure|Comedy,The Man from U.N.C.L.E.,PG-13,2015,116
6.5,Comedy|Drama|Romance,Spanglish,PG-13,2004,131
6.6,Animation|Comedy|Family|Fantasy|Mystery,Monster House,PG,2006,91
6.6,Comedy|Crime|Drama|Romance,Bandits,PG-13,2001,123
5.9,Action|Adventure|Romance|Thriller,First Knight,PG-13,1995,134
6.7,Drama|History|Romance,Anna and the King,PG-13,1999,148
6.1,Action|Drama|Fantasy|Romance,Immortals,R,2011,110
6.6,Action|Crime|Drama|Mystery|Thriller,Hostage,R,2005,113
6.6,Action|Adventure|Animation|Family|Sci-Fi,Titan A.E.,PG,2000,94
5.3,Action|Comedy|Crime|Thriller,Hollywood Homicide,PG-13,2003,116
6,Action|Drama|Sci-Fi,Soldier,R,1998,99
6,Drama|Horror|Sci-Fi|Thriller,Carriers,PG-13,2009,84
4.7,Animation|Comedy|Fantasy,Monkeybone,PG-13,2001,93
6.1,Action|Adventure|Drama|Thriller,Flight of the Phoenix,PG-13,2004,113
7.2,Drama|Mystery|Sci-Fi|Thriller,Unbreakable,PG-13,2000,106
6.4,Action|Animation|Comedy|Family|Sci-Fi,Minions,PG,2015,91
6.1,Action|Fantasy,Sucker Punch,PG-13,2011,128
5.9,Crime|Mystery|Thriller,Snake Eyes,R,1998,98
6,Drama|Mystery|Sci-Fi|Thriller,Sphere,PG-13,1998,134
6.3,Action|Animation|Comedy|Family,The Angry Birds Movie,PG,2016,97
5.6,Action|Adventure|Comedy|Romance|Thriller,Fool's Gold,PG-13,2008,112
6.4,Comedy|Drama,Funny People,R,2009,153
7.1,Action|Drama|Thriller,The Kingdom,R,2007,110
6.6,Action|Comedy|Sport,Talladega Nights: The Ballad of Ricky Bobby,PG-13,2006,122
4.6,Comedy|Family|Fantasy,Dr. Dolittle 2,PG,2001,87
8.4,Biography|Drama|History|War,Braveheart,R,1995,178
7.1,Action|Drama|War,Jarhead,R,2005,125
7.4,Adventure|Animation|Comedy,The Simpsons Movie,PG-13,2007,87
6.9,Drama|Romance,The Majestic,PG,2001,152
4.5,Action|Drama|Sport,Driven,PG-13,2001,116
7.1,Adventure|Drama|Family,Two Brothers,PG,2004,109
6.5,Drama|Mystery|Romance|Thriller,The Village,PG-13,2004,108
5.3,Comedy|Family|Fantasy,Doctor Dolittle,PG-13,1998,85
6.7,Drama|Sci-Fi|Thriller,Signs,PG-13,2002,106
7.2,Adventure|Animation|Comedy|Family|Fantasy|Romance,Shrek 2,PG,2004,93
7.2,Adventure|Animation|Comedy|Family|Sport,Cars,G,2006,117
5.5,Comedy|Romance,Runaway Bride,PG,1999,116
5.8,Action|Adventure|Thriller,xXx,PG-13,2002,132
6,Adventure|Animation|Comedy|Family|Fantasy,The SpongeBob Movie: Sponge Out of Water,PG,2015,92
6.6,Crime|Thriller,Ransom,R,1996,139
8.3,Adventure|Drama|War,Inglourious Basterds,R,2009,153
6.7,Adventure|Comedy|Family|Fantasy,Hook,PG,1991,142
6,Action|Adventure,Hercules,PG-13,2014,101
7.1,Action|Thriller,Die Hard 2,R,1990,124
6,Action|Adventure|Crime|Thriller,S.W.A.T.,PG-13,2003,117
7.5,Adventure|Drama|Fantasy|Mystery|Thriller,Sleepy Hollow            ,TV-14,,45
6.9,Fantasy|Mystery|Romance|Sci-Fi|Thriller,Vanilla Sky,R,2001,141
5.6,Drama|Fantasy|Mystery|Thriller,Lady in the Water,PG-13,2006,110
5.6,Action|Horror|Sci-Fi|Thriller,AVP: Alien vs. Predator,PG-13,2004,109
4.5,Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: The Squeakquel,PG,2009,88
7.1,Action|Drama|History|War,We Were Soldiers,R,2002,124
6.5,Action|Thriller,Olympus Has Fallen,R,2013,119
6.4,Action|Adventure|Sci-Fi|Thriller,Star Trek: Insurrection,PG,1998,103
5.8,Action|Sci-Fi,Battle Los Angeles,PG-13,2011,116
8,Adventure|Drama|Fantasy,Big Fish,PG-13,2003,125
6.2,Drama|Horror|Romance|Thriller,Wolf,R,1994,125
7.2,Drama|War,War Horse,PG-13,2011,146
6.1,Drama|War,The Monuments Men,PG-13,2014,118
7.6,Adventure|Drama|Sci-Fi|Thriller,The Abyss,PG-13,1989,171
6.3,Drama,Wall Street: Money Never Sleeps,PG-13,2010,136
6.3,Action|Drama|Fantasy|Horror|War,Dracula Untold,PG-13,2014,92
6.3,Action|Thriller,The Siege,R,1998,116
7.7,Adventure|Family|Fantasy|Romance,Stardust,PG-13,2007,127
7,Adventure|Biography|Drama|History|War,Seven Years in Tibet,PG-13,1997,136
5.3,Comedy|Drama,The Dilemma,PG-13,2011,111
5.6,Action|Adventure|Comedy|Thriller,Bad Company,PG-13,2002,116
5.2,Action|Adventure|Horror|Sci-Fi,Doom,R,2005,113
5.4,Action|Adventure|Comedy|Thriller,I Spy,PG-13,2002,97
6.4,Action|Fantasy|Horror,Underworld: Awakening,R,2012,88
5.9,Comedy|Drama|Musical|Romance,Rock of Ages,PG-13,2012,136
6.3,Drama|War,Hart's War,R,2002,125
6.5,Action|Crime|Thriller,Killer Elite,R,2011,116
3,Action|Sci-Fi|Sport,Rollerball,R,2002,98
3.6,Action|Crime|Sci-Fi|Thriller,Ballistic: Ecks vs. Sever,R,2002,91
5.8,Action|Crime|Drama|Thriller,Hard Rain,R,1998,97
6.2,Action|Adventure|Animation|Comedy|Crime|Family|Fantasy,Osmosis Jones,PG,2001,95
5.6,Adventure|Animation|Family|Fantasy|Musical,Legends of Oz: Dorothy's Return,PG,2013,88
5.4,Action|Crime|Drama|Mystery|Thriller,Blackhat,R,2015,133
6.1,Action|Adventure|Mystery|Sci-Fi|Thriller,Sky Captain and the World of Tomorrow,PG,2004,106
4.2,Crime|Mystery|Thriller,Basic Instinct 2,R,2006,116
6.7,Action|Crime|Mystery|Sci-Fi|Thriller,Escape Plan,R,2013,115
4.2,Action|Adventure|Fantasy,The Legend of Hercules,PG-13,2014,99
6.4,Action|Drama|Thriller,The Sum of All Fears,PG-13,2002,124
4.9,Adventure|Drama|Fantasy|Romance,The Twilight Saga: Eclipse,PG-13,2010,124
6.8,Crime|Drama|Thriller,The Score,R,2001,124
7.7,Animation|Comedy|Family,Despicable Me,PG,2010,87
5.6,Action|Comedy|Crime|Drama|Thriller,Money Train,R,1995,105
6.4,Comedy,Ted 2,R,2015,125
7.2,Adventure|Drama|History|Romance,Agora,R,2009,141
6,Action|Comedy|Fantasy|Sci-Fi,Mystery Men,PG-13,1999,121
5.9,Comedy|Romance,Hall Pass,R,2011,111
7.9,Biography|Drama|Thriller,The Insider,R,1999,157
6.8,Action|Drama|History|Thriller,The Finest Hours,PG-13,2016,117
7.1,Action|Drama|Thriller,Body of Lies,R,2008,128
5.9,Comedy,Dinner for Schmucks,PG-13,2010,114
5.9,Action|Fantasy|Horror,Abraham Lincoln: Vampire Hunter,R,2012,105
6.2,Action|Crime|Romance|Thriller,Entrapment,PG-13,1999,113
7.4,Comedy,Last Man Standing            ,TV-PG,,30
7,Drama|Mystery|Sci-Fi|Thriller,The X Files,PG-13,1998,121
5.4,Action|Adventure|Fantasy|War,The Last Legion,PG-13,2007,102
8.6,Action|Drama|War,Saving Private Ryan,R,1998,169
6.5,Action|Crime|Drama|Thriller,Need for Speed,PG-13,2014,132
6.4,Comedy|Fantasy|Romance,What Women Want,PG-13,2000,127
7.6,Adventure|Animation|Comedy|Family,Ice Age,PG,2002,103
5.5,Drama|Horror|Sci-Fi|Thriller,Dreamcatcher,R,2003,136
7.4,Biography|Drama|History|War,Lincoln,PG-13,2012,150
8.7,Action|Sci-Fi,The Matrix,R,1999,136
7.6,Adventure|Drama|History,Apollo 13,PG,1995,140
7.5,Action|Sci-Fi,Total Recall,R,1990,113
5.5,Comedy|Family|Fantasy,The Santa Clause 2,G,2002,104
7.6,Drama|Musical|Romance,Les Misérables,PG-13,2012,158
6.5,Comedy|Drama|Romance,You've Got Mail,PG,1998,119
6.9,Comedy,Step Brothers,R,2008,106
6.7,Action|Adventure|Comedy|Romance|Thriller|Western,The Mask of Zorro,PG-13,1998,136
6.6,Comedy|Drama,Due Date,R,2010,95
7.2,Biography|Drama|Sport|War,Unbroken,PG-13,2014,137
6.4,Action|Adventure|Thriller,Space Cowboys,PG-13,2000,130
6.4,Action|Adventure|Thriller,Cliffhanger,R,1993,124
6,Action|Crime|Thriller,Broken Arrow,R,1996,108
6.1,Comedy|Family|Fantasy,The Kid,PG,2000,104
6,Drama|History|Thriller,World Trade Center,PG-13,2006,129
6.4,Drama,Mona Lisa Smile,PG-13,2003,117
6.4,Comedy|Romance,The Dictator,R,2012,99
7.3,Drama|Mystery|Thriller,Eyes Wide Shut,R,1999,159
5.2,Comedy|Drama|Family|Musical,Annie,PG,2014,118
6.6,Comedy|Crime|Drama|Romance,Focus,R,2015,105
6.3,Action|Comedy|Romance,This Means War,PG-13,2012,103
5.9,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,Blade: Trinity,R,2004,122
6.4,Action|Drama|War,Red Dawn,PG-13,1984,114
6.7,Comedy|Drama,Primary Colors,R,1998,143
5.4,Action|Horror|Sci-Fi|Thriller,Resident Evil: Retribution,R,2012,96
6.4,Action|Sci-Fi|Thriller,Death Race,R,2008,111
6.7,Action|Crime|Drama|Mystery|Thriller,The Long Kiss Goodnight,R,1996,121
6.2,Action|Drama|Thriller,Proof of Life,R,2000,135
6.1,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Zathura: A Space Adventure,PG,2005,101
8.8,Drama,Fight Club,R,1999,151
7.1,Drama|Sport,We Are Marshall,PG,2006,131
8.1,Crime|Drama|Mystery,The Missing            ,,,60
5.7,Action|Adventure|Comedy,Hudson Hawk,R,1991,100
5,Comedy|Crime,Lucky Numbers,R,2000,105
5.1,Action|Fantasy|Sci-Fi|Thriller,"I, Frankenstein",PG-13,2014,92
6.9,Crime|Drama,Oliver Twist,PG-13,2005,130
4.8,Action|Crime|Fantasy|Thriller,Elektra,PG-13,2005,100
6.5,Action|Crime|Thriller,Sin City: A Dame to Kill For,R,2014,102
5.1,Drama|Mystery|Romance,Random Hearts,R,1999,133
7.1,Adventure|Biography|Drama|History|Sport|Thriller,Everest,PG-13,2015,121
7.5,Crime|Drama|Fantasy,Perfume: The Story of a Murderer,R,2006,147
6.2,Action|Comedy|Crime,Austin Powers in Goldmember,PG-13,2002,94
6.3,Action|Animation|Comedy|Family|Sci-Fi,Astro Boy,PG,2009,94
8.1,Adventure|Sci-Fi|Thriller,Jurassic Park,PG-13,1993,127
6.6,Adventure|Biography|Crime|Drama|Western,Wyatt Earp,PG-13,1994,212
6.9,Action|Crime|Drama|Thriller,Clear and Present Danger,PG-13,1994,141
6.1,Action|Adventure|Drama|History,Dragon Blade,R,2015,103
4.3,Comedy|Crime,Littleman,PG-13,2006,98
6.6,Action|War,U-571,PG-13,2000,116
6.8,Comedy|Drama|Romance,The American President,PG-13,1995,114
3.8,Comedy|Romance|Sport,The Love Guru,PG-13,2008,87
5.9,Action|Comedy|Crime|Thriller,3000 Miles to Graceland,R,2001,125
7.9,Crime|Drama|Mystery|Thriller|Western,The Hateful Eight,R,2015,187
